Reno_DropTail_Time,Reno_DropTail_Value,Reno_RED_Time,Reno_RED_Value,SACK_DropTail_Time,SACK_DropTail_Value,SACK_RED_Time,SACK_RED_Value
3.956224,62.976,3.486048,64.448,1.785786,62.592,2.525344,65.024
3.958336,63.616,3.48768,64.448,1.786618,62.592,2.526976,65.024
3.960368,62.816,3.490112,64.448,1.78745,62.592,2.554048,62.592
3.962,62.816,3.491744,64.448,1.788282,62.592,2.55568,62.592
3.963632,62.816,3.493376,64.448,1.789114,62.592,2.557312,62.592
3.965264,62.816,3.495408,63.648,1.789946,62.592,2.558944,62.592
3.966896,62.816,3.49704,63.648,1.790778,62.592,2.560576,62.592
3.968528,62.816,3.498672,63.648,1.79161,62.592,2.562208,62.592
3.97016,62.816,3.500304,63.648,1.792442,62.592,2.56384,62.592
3.971792,62.816,3.501936,63.648,1.793274,62.592,2.565072,63.392
3.973424,62.816,3.503568,63.648,1.794106,62.592,2.565488,64.224
3.975056,62.816,3.5052,63.648,1.794522,63.424,2.56712,64.224
3.976688,62.816,3.506832,63.648,1.80825,62.592,2.567952,64.224
3.97832,62.816,3.508464,63.648,1.809082,62.592,2.569584,64.224
3.979952,62.816,3.510096,63.648,1.809914,62.592,2.571216,64.224
3.981584,62.816,3.511728,63.648,1.810746,62.592,2.572848,64.224
3.983216,62.816,3.51336,63.648,1.811578,62.592,2.57488,65.024
3.984848,62.816,3.515392,64.448,1.81241,62.592,2.576512,65.024
3.98648,62.816,3.517024,64.448,1.813242,62.592,2.578144,65.024
3.988112,62.816,3.518656,64.448,1.814074,62.592,2.579776,65.024
3.989744,62.816,3.520288,64.448,1.814906,62.592,2.581408,65.024
3.991776,63.616,3.52192,64.448,1.815738,62.592,2.58304,65.024
3.993408,63.616,3.522752,64.448,1.81657,62.592,2.584672,65.024
3.99504,63.616,3.523568,66.08,1.817402,62.592,2.586704,64.224
3.996672,63.616,3.5248,65.28,1.818234,62.592,2.588336,64.224
3.998304,63.616,3.526032,66.08,1.819066,62.592,2.589968,64.224
3.999936,63.616,3.527664,66.08,1.819898,62.592,2.5916,64.224
4.001968,62.816,3.529296,66.08,1.82073,62.592,2.61664,62.592
4.0036,62.816,3.530928,66.08,1.821562,62.592,2.618272,62.592
4.005232,62.816,3.53256,66.08,1.822394,62.592,2.619904,62.592
4.006864,62.816,3.534192,66.08,1.823226,62.592,2.621536,62.592
4.008096,63.616,3.535824,66.08,1.824058,62.592,2.623168,62.592
4.009728,63.616,3.537856,65.28,1.82489,62.592,2.6248,62.592
4.01056,63.616,3.539488,65.28,1.825722,62.592,2.626432,62.592
4.011376,65.248,3.54112,65.28,1.826554,62.592,2.628464,63.392
4.013408,64.448,3.542752,65.28,1.827386,62.592,2.629296,63.392
4.01504,64.448,3.544384,65.28,1.828218,62.592,2.630928,63.392
4.016672,64.448,3.546016,65.28,1.82905,62.592,2.631744,65.024
4.018304,64.448,3.547648,65.28,1.829882,62.592,2.632576,65.024
4.019936,64.448,3.54928,65.28,1.830714,62.592,2.634208,65.024
4.021968,63.648,3.550912,65.28,1.831546,62.592,2.63584,65.024
4.0236,63.648,3.552544,65.28,1.832378,62.592,2.637472,65.024
4.025232,63.648,3.554976,65.28,1.83321,62.592,2.639504,64.224
4.026864,63.648,3.556608,65.28,1.834042,62.592,2.641136,64.224
4.028496,63.648,3.55824,65.28,1.844218,62.592,2.642768,64.224
4.030128,63.648,3.559872,65.28,1.84505,62.592,2.6444,64.224
4.03176,63.648,3.561504,65.28,1.845882,62.592,2.646032,64.224
4.033792,64.448,3.563136,65.28,1.846714,62.592,2.647664,64.224
4.035424,64.448,3.564768,65.28,1.847546,62.592,2.649296,64.224
4.037056,64.448,3.5664,65.28,1.848378,62.592,2.650928,64.224
4.038688,64.448,3.568032,65.28,1.84921,62.592,2.65256,64.224
4.04032,64.448,3.569664,65.28,1.850042,62.592,2.654192,64.224
4.041952,64.448,3.571296,65.28,1.850874,62.592,2.655824,64.224
4.043584,64.448,3.572928,65.28,1.851706,62.592,2.679232,62.592
4.045216,64.448,3.57456,65.28,1.852538,62.592,2.681264,63.392
4.046848,64.448,3.576192,65.28,1.85337,62.592,2.682896,63.392
4.04848,64.448,3.577824,65.28,1.854202,62.592,2.684528,63.392
4.050112,64.448,3.580256,65.28,1.855034,62.592,2.68616,63.392
4.051744,64.448,3.581888,65.28,1.855866,62.592,2.687792,63.392
4.053376,64.448,3.58352,65.28,1.856698,62.592,2.689424,63.392
4.055408,63.648,3.585152,65.28,1.85753,62.592,2.691456,62.592
4.05704,63.648,3.586784,65.28,1.857946,63.424,2.692688,63.392
4.058672,63.648,3.587616,65.28,1.870842,62.592,2.69432,63.392
4.060304,63.648,3.589248,65.28,1.871674,62.592,2.695952,63.392
4.061936,63.648,3.59048,66.08,1.872506,62.592,2.696368,64.224
4.063568,63.648,3.590896,66.912,1.873338,62.592,2.6976,65.024
4.0652,63.648,3.592528,66.912,1.87417,62.592,2.698832,64.224
4.066832,63.648,3.59416,66.912,1.875002,62.592,2.700464,64.224
4.068464,63.648,3.595792,66.912,1.875834,62.592,2.702096,64.224
4.070096,63.648,3.597424,66.912,1.876666,62.592,2.703728,64.224
4.071728,63.648,3.599056,66.912,1.877498,62.592,2.70536,64.224
4.07336,63.648,3.600688,66.912,1.87833,62.592,2.706992,64.224
4.074592,64.448,3.60232,66.912,1.879162,62.592,2.708624,64.224
4.076224,64.448,3.603952,66.912,1.879994,62.592,2.710256,64.224
4.07704,66.08,3.605584,66.912,1.880826,62.592,2.711888,64.224
4.078272,65.28,3.607216,66.912,1.881658,62.592,2.71352,64.224
4.079904,65.28,3.608848,66.912,1.88249,62.592,2.715152,64.224
4.081536,65.28,3.61048,66.912,1.883322,62.592,2.716784,64.224
4.083168,65.28,3.612112,66.912,1.884154,62.592,2.718416,64.224
4.0848,65.28,3.613744,66.912,1.884986,62.592,2.720048,64.224
4.086432,65.28,3.615376,66.912,1.885818,62.592,2.742144,63.232
4.088064,65.28,3.617008,66.912,1.88665,62.592,2.744256,62.592
4.089696,65.28,3.61864,66.912,1.887482,62.592,2.745888,62.592
4.091328,65.28,3.621072,66.912,1.888314,62.592,2.74752,62.592
4.09296,65.28,3.622704,66.912,1.889146,62.592,2.749152,62.592
4.094592,65.28,3.624336,66.912,1.889978,62.592,2.750784,62.592
4.096224,65.28,3.625968,66.912,1.89081,62.592,2.752416,62.592
4.098656,65.28,3.6276,66.912,1.891642,62.592,2.754048,62.592
4.100288,65.28,3.629232,66.912,1.892474,62.592,2.75568,62.592
4.10192,65.28,3.630864,66.912,1.893306,62.592,2.757312,62.592
4.103552,65.28,3.632496,66.912,1.894138,62.592,2.758944,62.592
4.105184,65.28,3.634128,66.912,1.89497,62.592,2.760176,63.392
4.106816,65.28,3.63576,66.912,1.895802,62.592,2.761808,63.392
4.108448,65.28,3.637392,66.912,1.896634,62.592,2.762224,64.224
4.11008,65.28,3.639024,66.912,1.90681,62.592,2.763456,65.024
4.111712,65.28,3.640656,66.912,1.907642,62.592,2.764688,64.224
4.113344,65.28,3.642288,66.912,1.908474,62.592,2.76632,64.224
4.114976,65.28,3.64392,66.912,1.909306,62.592,2.767952,64.224
4.116608,65.28,3.646352,66.912,1.910138,62.592,2.769584,64.224
4.11824,65.28,3.647984,66.912,1.91097,62.592,2.771216,64.224
4.119872,65.28,3.649616,66.912,1.911802,62.592,2.772848,64.224
4.121504,65.28,3.651248,66.912,1.912634,62.592,2.77488,65.024
4.123136,65.28,3.65288,66.912,1.913466,62.592,2.776512,65.024
4.124768,65.28,3.653712,66.912,1.914298,62.592,2.778144,65.024
4.1264,65.28,3.655344,66.912,1.91513,62.592,2.779776,65.024
4.128032,65.28,3.656976,66.912,1.915962,62.592,2.781408,65.024
4.129664,65.28,3.658208,67.712,1.916794,62.592,2.78304,65.024
4.131296,65.28,3.658624,68.544,1.917626,62.592,2.784672,65.024
4.132928,65.28,3.660256,68.544,1.918458,62.592,2.805056,62.592
4.13456,65.28,3.661888,68.544,1.91929,62.592,2.806848,62.592
4.136192,65.28,3.66352,68.544,1.920122,62.592,2.80848,62.592
4.137824,65.28,3.665152,68.544,1.920954,62.592,2.810112,62.592
4.139456,65.28,3.666784,68.544,1.933434,62.592,2.811744,62.592
4.141088,65.28,3.668416,68.544,1.93385,63.424,2.813376,62.592
4.14272,65.28,3.670048,68.544,1.934682,63.424,2.815008,62.592
4.143952,66.08,3.67168,68.544,1.935514,63.424,2.81664,62.592
4.144368,66.912,3.673312,68.544,1.936346,63.424,2.818272,62.592
4.146,66.912,3.674944,68.544,1.937178,63.424,2.819904,62.592
4.147632,66.912,3.676576,68.544,1.93801,63.424,2.821536,62.592
4.149264,66.912,3.678208,68.544,1.938842,63.424,2.823168,62.592
4.150896,66.912,3.67984,68.544,1.939674,63.424,2.8248,62.592
4.152528,66.912,3.681472,68.544,1.940506,63.424,2.826032,63.392
4.15416,66.912,3.683104,68.544,1.941338,63.424,2.826848,65.024
4.155792,66.912,3.684736,68.544,1.94217,63.424,2.82808,64.224
4.157424,66.912,3.686368,68.544,1.943002,63.424,2.829312,65.024
4.159056,66.912,3.6888,68.544,1.943834,63.424,2.830944,65.024
4.160688,66.912,3.690432,68.544,1.944666,63.424,2.832576,65.024
4.16232,66.912,3.692064,68.544,1.945498,63.424,2.834208,65.024
4.164752,66.912,3.693696,68.544,1.94633,63.424,2.83584,65.024
4.166384,66.912,3.695328,68.544,1.947162,63.424,2.837472,65.024
4.168016,66.912,3.69696,68.544,1.947994,63.424,2.839504,64.224
4.169648,66.912,3.698592,68.544,1.948826,63.424,2.841136,64.224
4.17128,66.912,3.700224,68.544,1.949658,63.424,2.842768,64.224
4.172912,66.912,3.701856,68.544,1.95049,63.424,2.8444,64.224
4.174544,66.912,3.703488,68.544,1.951322,63.424,2.846032,64.224
4.176176,66.912,3.70512,68.544,1.952154,63.424,2.847664,64.224
4.177808,66.912,3.706752,68.544,1.952986,63.424,2.849296,64.224
4.17944,66.912,3.708384,68.544,1.953818,63.424,2.867648,62.592
4.181072,66.912,3.710016,68.544,1.95465,63.424,2.86944,62.592
4.182704,66.912,3.711648,68.544,1.955482,63.424,2.871072,62.592
4.184336,66.912,3.71368,67.744,1.956314,63.424,2.872704,62.592
4.185968,66.912,3.715312,67.744,1.957146,63.424,2.874336,62.592
4.1876,66.912,3.716944,67.744,1.957978,63.424,2.875968,62.592
4.189232,66.912,3.718576,67.744,1.95881,63.424,2.8776,62.592
4.190864,66.912,3.720208,67.744,1.959642,63.424,2.879232,62.592
4.192496,66.912,3.72144,68.544,1.969402,62.592,2.881264,63.392
4.194128,66.912,3.723072,68.544,1.970234,62.592,2.882896,63.392
4.19576,66.912,3.724704,68.544,1.971066,62.592,2.884528,63.392
4.197392,66.912,3.762224,140.32,1.971898,62.592,2.88616,63.392
4.199024,66.912,3.795152,201.248,1.97273,62.592,2.887792,63.392
4.200656,66.912,3.964672,264.576,1.973562,62.592,2.889424,63.392
4.202288,66.912,4.128256,62.592,1.974394,62.592,2.891056,63.392
4.20392,66.912,4.129072,64.224,1.975226,62.592,2.891888,63.392
4.205552,66.912,4.190848,62.592,1.976058,62.592,2.892704,65.024
4.207184,66.912,4.191664,64.224,1.97689,62.592,2.893936,64.224
4.208816,66.912,4.192896,63.424,1.977722,62.592,2.895568,64.224
4.210448,66.912,4.193712,65.056,1.978554,62.592,2.8972,64.224
4.21168,67.712,4.25344,62.592,1.979386,62.592,2.898832,64.224
4.212096,68.544,4.254256,64.224,1.980218,62.592,2.900464,64.224
4.213728,68.544,4.255488,63.424,1.98105,62.592,2.902096,64.224
4.21536,68.544,4.256304,65.056,1.981882,62.592,2.903728,64.224
4.216992,68.544,4.257136,65.056,1.982714,62.592,2.90536,64.224
4.218624,68.544,4.257952,66.688,1.983546,62.592,2.906992,64.224
4.220256,68.544,4.259184,65.888,1.996026,62.592,2.908624,64.224
4.221888,68.544,4.26,67.52,1.996858,62.592,2.910256,64.224
4.22352,68.544,4.316032,62.592,1.997274,63.424,2.911888,64.224
4.225152,68.544,4.316848,64.224,1.998106,63.424,2.91352,64.224
4.226784,68.544,4.31848,64.224,1.998938,63.424,2.93024,62.592
4.228416,68.544,4.318896,65.056,1.99977,63.424,2.932032,62.592
4.230048,68.544,4.320128,65.856,2.000602,63.424,2.934064,63.392
4.23208,67.744,4.320544,66.688,2.001434,63.424,2.935696,63.392
4.233712,67.744,4.322176,66.688,2.002266,63.424,2.937328,63.392
4.235344,67.744,4.323008,66.688,2.003098,63.424,2.93896,63.392
4.236976,67.744,4.32464,66.688,2.00393,63.424,2.940592,63.392
4.238608,67.744,4.325472,66.688,2.004762,63.424,2.942224,63.392
4.24064,68.544,4.327104,66.688,2.005594,63.424,2.944256,62.592
4.242272,68.544,4.378944,63.232,2.006426,63.424,2.945888,62.592
4.243904,68.544,4.380576,63.232,2.007258,63.424,2.94752,62.592
4.245536,68.544,4.382208,63.232,2.00809,63.424,2.949152,62.592
4.247168,68.544,4.38304,63.232,2.008922,63.424,2.950784,62.592
4.2488,68.544,4.384672,63.232,2.009754,63.424,2.952416,62.592
4.250432,68.544,4.385904,64.032,2.010586,63.424,2.954048,62.592
4.252064,68.544,4.387536,64.032,2.011418,63.424,2.95528,63.392
4.253696,68.544,4.387952,64.864,2.01225,63.424,2.956912,63.392
4.255328,68.544,4.389184,65.664,2.013082,63.424,2.957328,64.224
4.25696,68.544,4.390416,64.864,2.013914,63.424,2.95856,65.024
4.258592,68.544,4.391648,65.664,2.014746,63.424,2.959792,64.224
4.260224,68.544,4.39328,65.664,2.015578,63.424,2.961424,64.224
4.261856,68.544,4.441856,62.592,2.01641,63.424,2.963056,64.224
4.263488,68.544,4.443488,62.592,2.017242,63.424,2.964688,64.224
4.26512,68.544,4.44512,62.592,2.018074,63.424,2.96632,64.224
4.266752,68.544,4.446352,63.392,2.018906,63.424,2.967952,64.224
4.268384,68.544,4.447984,63.392,2.019738,63.424,2.969584,64.224
4.270016,68.544,4.449616,63.392,2.02057,63.424,2.971216,64.224
4.271648,68.544,4.451248,63.392,2.021402,63.424,2.972848,64.224
4.27328,68.544,4.45208,63.392,2.022234,63.424,2.97488,65.024
4.274912,68.544,4.452896,65.024,2.023066,63.424,2.976512,65.024
4.276544,68.544,4.454128,64.224,2.032029,62.662,2.978144,65.024
4.278176,68.544,4.45536,65.024,2.032861,62.662,2.992832,62.592
4.279808,68.544,4.456992,65.024,2.034093,63.462,2.994944,63.232
4.28104,69.344,4.458624,65.024,2.035325,64.262,2.997056,62.592
4.282672,69.344,4.504448,62.592,2.036157,64.262,2.998688,62.592
4.283088,70.176,4.50608,62.592,2.037389,65.062,3.00032,62.592
4.28472,70.176,4.507712,62.592,2.038221,65.062,3.001952,62.592
4.286352,70.176,4.509344,62.592,2.039453,65.862,3.003584,62.592
4.287984,70.176,4.510976,62.592,2.040285,65.862,3.005216,62.592
4.289616,70.176,4.512608,62.592,2.041517,66.662,3.006848,62.592
4.291248,70.176,4.51424,62.592,2.042349,66.662,3.00848,62.592
4.29288,70.176,4.515472,63.392,2.043581,67.462,3.010112,62.592
4.294512,70.176,4.517104,63.392,2.044413,67.462,3.011744,62.592
4.296144,70.176,4.517936,63.392,2.045645,68.262,3.013376,62.592
4.297776,70.176,4.518752,65.024,2.046477,68.262,3.015008,62.592
4.299408,70.176,4.519984,64.224,2.047709,69.062,3.01664,62.592
4.30104,70.176,4.521616,64.224,2.048541,69.062,3.018272,62.592
4.302672,70.176,4.523248,64.224,2.049773,69.862,3.019904,62.592
4.304304,70.176,4.56704,62.592,2.059629,64.614,3.021136,63.392
4.305936,70.176,4.568672,62.592,2.060461,64.614,3.022768,63.392
4.307568,70.176,4.570304,62.592,2.061693,65.414,3.023184,64.224
4.3096,69.376,4.571936,62.592,2.062525,65.414,3.024416,65.024
4.311232,69.376,4.573568,62.592,2.063341,67.046,3.026048,65.024
4.312864,69.376,4.5752,62.592,2.064173,67.046,3.02768,65.024
4.314496,69.376,4.576832,62.592,2.065405,67.846,3.029312,65.024
4.316128,69.376,4.578864,63.392,2.066237,67.846,3.030944,65.024
4.31776,69.376,4.580496,63.392,2.067469,68.646,3.032576,65.024
4.319392,69.376,4.581328,63.392,2.068301,68.646,3.034208,65.024
4.321024,69.376,4.58296,63.392,2.069533,69.446,3.03584,65.024
4.323056,70.176,4.583776,65.024,2.070365,69.446,3.037472,65.024
4.324688,70.176,4.584608,65.024,2.071597,70.246,3.039504,64.224
4.32632,70.176,4.58624,65.024,2.072429,70.246,3.041136,64.224
4.327952,70.176,4.587872,65.024,2.073661,71.046,3.042768,64.224
4.329584,70.176,4.629632,62.592,2.074493,71.046,3.055744,63.232
4.331216,70.176,4.631664,63.392,2.075725,71.846,3.057856,62.592
4.332848,70.176,4.633296,63.392,2.076557,71.846,3.059648,62.592
4.33448,70.176,4.634928,63.392,2.077789,72.646,3.06128,62.592
4.336112,70.176,4.63656,63.392,2.078621,72.646,3.062912,62.592
4.337744,70.176,4.638192,63.392,2.079853,73.446,3.064544,62.592
4.339376,70.176,4.639824,63.392,2.081085,74.246,3.066176,62.592
4.341008,70.176,4.641856,62.592,2.120314,151.04,3.067808,62.592
4.34264,70.176,4.643488,62.592,2.121962,151.008,3.06944,62.592
4.344272,70.176,4.64472,63.392,2.14057,184.896,3.071072,62.592
4.345904,70.176,4.646352,63.392,2.141818,184.064,3.072704,62.592
4.347536,70.176,4.647984,63.392,2.143466,184.032,3.074336,62.592
4.349168,70.176,4.648816,63.392,2.145114,184,3.075968,62.592
4.3508,70.176,4.649632,65.024,2.175587,137.734,3.0776,62.592
4.352432,70.176,4.650864,64.224,2.1804895,137.683,3.079232,62.592
4.353264,70.176,4.652496,64.224,2.218477,66.534,3.081264,63.392
4.35408,71.808,4.692544,63.232,2.220525,64.102,3.082896,63.392
4.355312,71.008,4.694656,62.592,2.221757,64.902,3.084528,63.392
4.356944,71.008,4.696288,62.592,2.223389,64.902,3.08616,63.392
4.358576,71.008,4.69792,62.592,2.225021,64.902,3.086992,63.392
4.360208,71.008,4.699552,62.592,2.226653,64.902,3.087808,65.024
4.36184,71.008,4.701184,62.592,2.228285,64.902,3.08904,64.224
4.363872,71.808,4.702816,62.592,2.229917,64.902,3.090672,64.224
4.365504,71.808,4.704448,62.592,2.230333,65.734,3.092304,64.224
4.367136,71.808,4.70608,62.592,2.264314,62.592,3.093936,64.224
4.368768,71.808,4.707712,62.592,2.26513,64.224,3.095568,64.224
4.3704,71.808,4.709344,62.592,2.265962,64.224,3.0972,64.224
4.372032,71.808,4.710976,62.592,2.266778,65.856,3.098832,64.224
4.373664,71.808,4.712208,63.392,2.26801,65.056,3.100464,64.224
4.375296,71.808,4.71384,63.392,2.268826,66.688,3.102096,64.224
4.376928,71.808,4.714256,64.224,2.270058,65.888,3.103728,64.224
4.37856,71.808,4.715488,65.024,2.270874,67.52,3.10536,64.224
4.380192,71.808,4.71672,64.224,2.272096,66.74,3.106992,64.224
4.381824,71.808,4.755456,62.592,2.272912,68.372,3.118656,62.592
4.383456,71.808,4.757248,62.592,2.274144,67.572,3.120448,62.592
4.385088,71.808,4.75888,62.592,2.275776,67.572,3.12224,62.592
4.38672,71.808,4.760512,62.592,2.276608,67.572,3.123872,62.592
4.388352,71.808,4.762144,62.592,2.27824,67.572,3.125504,62.592
4.389984,71.808,4.763776,62.592,2.2806625,67.591,3.127136,62.592
4.391616,71.808,4.765408,62.592,2.2810785,68.423,3.128768,62.592
4.393648,71.008,4.76704,62.592,2.2823105,69.223,3.1304,62.592
4.39528,71.008,4.768672,62.592,2.2835425,68.423,3.132032,62.592
4.396912,71.008,4.770304,62.592,2.285965,68.442,3.134064,63.392
4.398544,71.008,4.771936,62.592,2.286797,68.442,3.135696,63.392
4.400176,71.008,4.773568,62.592,2.288429,68.442,3.137328,63.392
4.401808,71.008,4.7752,62.592,2.290061,68.442,3.13896,63.392
4.40344,71.008,4.776832,62.592,2.291693,68.442,3.140592,63.392
4.405472,71.808,4.778064,63.392,2.293325,68.442,3.142224,63.392
4.407104,71.808,4.779696,63.392,2.294957,68.442,3.144256,62.592
4.408736,71.808,4.780512,65.024,2.296989,69.242,3.145888,62.592
4.410368,71.808,4.781344,65.024,2.297821,69.242,3.14752,62.592
4.412,71.808,4.818048,62.592,2.326906,62.592,3.149152,62.592
4.413632,71.808,4.81984,62.592,2.328538,62.592,3.150384,63.392
4.415264,71.808,4.821472,62.592,2.32977,63.392,3.152016,63.392
4.416896,71.808,4.823104,62.592,2.331402,63.392,3.152848,63.392
4.418528,71.808,4.824736,62.592,2.332234,63.392,3.153664,65.024
4.42016,71.808,4.826368,62.592,2.333866,63.392,3.154896,64.224
4.421792,71.808,4.828,62.592,2.335098,64.192,3.156528,64.224
4.423424,71.808,4.829632,62.592,2.33673,64.192,3.15816,64.224
4.424256,71.808,4.831664,63.392,2.337562,64.192,3.159792,64.224
4.425888,71.808,4.833296,63.392,2.339194,64.192,3.161424,64.224
4.42712,72.608,4.834928,63.392,2.340426,64.992,3.163056,64.224
4.427536,73.44,4.83656,63.392,2.342058,64.992,3.164688,64.224
4.429168,73.44,4.838192,63.392,2.34329,65.792,3.16632,64.224
4.4308,73.44,4.839824,63.392,2.344922,65.792,3.167952,64.224
4.432432,73.44,4.841456,63.392,2.346954,64.992,3.169584,64.224
4.434064,73.44,4.843088,63.392,2.34777,66.624,3.171216,64.224
4.436096,72.64,4.84472,63.392,2.348602,66.624,3.181248,62.592
4.437728,72.64,4.845136,64.224,2.350234,66.624,3.18304,62.592
4.43936,72.64,4.846368,65.024,2.351066,66.624,3.184832,62.592
4.440992,72.64,4.88064,62.592,2.353498,66.624,3.186864,63.392
4.442624,72.64,4.882432,62.592,2.35433,66.624,3.188496,63.392
4.444256,72.64,4.884464,63.392,2.355962,66.624,3.190128,63.392
4.446288,73.44,4.886096,63.392,2.357594,66.624,3.19176,63.392
4.44792,73.44,4.887728,63.392,2.359226,66.624,3.193392,63.392
4.449552,73.44,4.88936,63.392,2.360858,66.624,3.195024,63.392
4.451184,73.44,4.890992,63.392,2.36249,66.624,3.197056,62.592
4.452816,73.44,4.892624,63.392,2.364922,66.624,3.198688,62.592
4.454448,73.44,4.894656,62.592,2.365754,66.624,3.20032,62.592
4.45608,73.44,4.896288,62.592,2.389498,62.592,3.201952,62.592
4.457712,73.44,4.89792,62.592,2.39113,62.592,3.203584,62.592
4.459344,73.44,4.899552,62.592,2.392762,62.592,3.205216,62.592
4.460976,73.44,4.901184,62.592,2.394394,62.592,3.206848,62.592
4.462608,73.44,4.902816,62.592,2.395626,63.392,3.20848,62.592
4.46424,73.44,4.904448,62.592,2.397258,63.392,3.210112,62.592
4.465872,73.44,4.90608,62.592,2.39889,63.392,3.211744,62.592
4.467504,73.44,4.907712,62.592,2.400522,63.392,3.213376,62.592
4.469136,73.44,4.908944,63.392,2.401754,64.192,3.215008,62.592
4.470768,73.44,4.910576,63.392,2.403386,64.192,3.21624,63.392
4.4724,73.44,4.910992,64.224,2.405018,64.192,3.217872,63.392
4.474032,73.44,4.943232,62.592,2.40665,64.192,3.218288,64.224
4.475664,73.44,4.945344,63.232,2.408282,64.192,3.21952,65.024
4.477696,72.64,4.947456,62.592,2.409914,64.192,3.220752,64.224
4.479328,72.64,4.949088,62.592,2.411546,64.192,3.222384,64.224
4.48096,72.64,4.95072,62.592,2.413178,64.192,3.224016,64.224
4.482592,72.64,4.952352,62.592,2.41401,64.192,3.225648,64.224
4.484224,72.64,4.953984,62.592,2.414826,65.824,3.22768,65.024
4.485856,72.64,4.955616,62.592,2.416058,65.024,3.229312,65.024
4.487888,73.44,4.957248,62.592,2.41729,65.824,3.230944,65.024
4.48952,73.44,4.95888,62.592,2.419322,65.024,3.232576,65.024
4.491152,73.44,4.960512,62.592,2.420554,65.824,3.234208,65.024
4.492784,73.44,4.962144,62.592,2.422186,65.824,3.23584,65.024
4.494416,73.44,4.963776,62.592,2.423818,65.824,3.24384,62.592
4.496048,73.44,4.965408,62.592,2.42545,65.824,3.245632,62.592
4.49688,73.44,4.96704,62.592,2.427082,65.824,3.247744,63.232
4.498512,73.44,4.968672,62.592,2.428714,65.824,3.249856,62.592
4.53888,150.912,4.970304,62.592,2.430746,65.024,3.251488,62.592
4.570592,212.672,4.971936,62.592,2.431978,65.824,3.25312,62.592
4.746848,265.024,4.973568,62.592,2.452477,63.366,3.254752,62.592
4.910656,62.592,4.9748,63.392,2.454109,63.366,3.256384,62.592
4.911472,64.224,4.975216,64.224,2.455741,63.366,3.258016,62.592
4.973248,62.592,5.006144,63.232,2.457373,63.366,3.259648,62.592
4.974064,64.224,5.008256,62.592,2.459005,63.366,3.26128,62.592
4.975296,63.424,5.010048,62.592,2.460637,63.366,3.262912,62.592
4.976112,65.056,5.01168,62.592,2.462269,63.366,3.264544,62.592
5.03584,62.592,5.013312,62.592,2.463901,63.366,3.266176,62.592
5.036656,64.224,5.014944,62.592,2.465533,63.366,3.267808,62.592
5.037888,63.424,5.016576,62.592,2.467165,63.366,3.26944,62.592
5.038704,65.056,5.018208,62.592,2.468797,63.366,3.271072,62.592
5.039536,65.056,5.01984,62.592,2.470429,63.366,3.272704,62.592
5.040352,66.688,5.021472,62.592,2.472061,63.366,3.274336,62.592
5.041584,65.888,5.023104,62.592,2.473693,63.366,3.275968,62.592
5.0424,67.52,5.024736,62.592,2.475325,63.366,3.2776,62.592
5.098432,62.592,5.026368,62.592,2.476957,63.366,3.279232,62.592
5.099248,64.224,5.028,62.592,2.477789,63.366,3.281264,63.392
5.10088,64.224,5.029632,62.592,2.479421,63.366,3.282096,63.392
5.101296,65.056,5.031664,63.392,2.480237,64.998,3.283728,63.392
5.102528,65.856,5.033296,63.392,2.481069,64.998,3.284544,65.024
5.102944,66.688,5.034928,63.392,2.482701,64.998,3.285376,65.024
5.104576,66.688,5.03656,63.392,2.484333,64.998,3.287008,65.024
5.105408,66.688,5.038192,63.392,2.485965,64.998,3.28864,65.024
5.10704,66.688,5.039024,63.392,2.487597,64.998,3.290272,65.024
5.107872,66.688,5.069056,62.592,2.489229,64.998,3.292304,64.224
5.109504,66.688,5.069872,64.224,2.490861,64.998,3.293936,64.224
5.161344,63.232,5.071184,63.264,2.492493,64.998,3.295568,64.224
5.162976,63.232,5.072896,63.104,2.494125,64.998,3.2972,64.224
5.164608,63.232,5.074528,63.104,2.495757,64.998,3.298832,64.224
5.16544,63.232,5.07616,63.104,2.497389,64.998,3.300464,64.224
5.167072,63.232,5.077792,63.104,2.515456,62.592,3.306432,62.592
5.168304,64.032,5.079424,63.104,2.517088,62.592,3.308544,63.232
5.169936,64.032,5.081056,63.104,2.51872,62.592,3.310656,62.592
5.170352,64.864,5.082688,63.104,2.520352,62.592,3.312448,62.592
5.171584,65.664,5.08472,63.904,2.521984,62.592,3.31408,62.592
5.172816,64.864,5.086352,63.904,2.523616,62.592,3.315712,62.592
5.174048,65.664,5.087984,63.904,2.525248,62.592,3.317344,62.592
5.17568,65.664,5.089616,63.904,2.52688,62.592,3.318976,62.592
5.224256,62.592,5.091248,63.904,2.528512,62.592,3.320608,62.592
5.225888,62.592,5.09288,63.904,2.530144,62.592,3.32224,62.592
5.22752,62.592,5.094912,63.104,2.531776,62.592,3.323872,62.592
5.228752,63.392,5.096544,63.104,2.533408,62.592,3.325504,62.592
5.230384,63.392,5.098176,63.104,2.53504,62.592,3.327136,62.592
5.232016,63.392,5.099808,63.104,2.536672,62.592,3.328768,62.592
5.233648,63.392,5.10144,63.104,2.538304,62.592,3.3304,62.592
5.23448,63.392,5.102672,63.904,2.539936,62.592,3.332032,62.592
5.235296,65.024,5.131648,62.592,2.541168,63.392,3.334064,63.392
5.236528,64.224,5.13328,62.592,2.5428,63.392,3.335696,63.392
